MAL_ID,Name,Score,Genres,Type,Premiered,Studios,Rating,Popularity
38722,Shadow Skill (1999),Unknown,"Comedy, Parody",OVA,Unknown,Zero-G Room,R+ - Mild Nudity,13617
38727,Een,5.01,Dementia,ONA,Unknown,Unknown,R+ - Mild Nudity,12120
38728,Onami,5.02,Music,Music,Unknown,Unknown,R+ - Mild Nudity,14668
38729,Piercing I,Unknown,Drama,Movie,Unknown,Unknown,Unknown,16087
38731,Diamond no Ace: Act II,8.23,"Comedy, Sports, School, Shounen",TV,Spring 2019,Madhouse,PG-13 - Teens 13 or older,2127
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",7.13,Hentai,ONA,Unknown,SELFISH,Rx - Hentai,7352
38733,Hataraku Saibou: Kaze Shoukougun,7.28,"Comedy, Shounen",Special,Unknown,David Production,PG-13 - Teens 13 or older,2731
38735,7 Seeds,6.55,"Adventure, Drama, Mystery, Psychological, Romance, Sci-Fi, Shoujo",ONA,Unknown,Gonzo,R+ - Mild Nudity,1736
38738,Kensaku to Enjin no Christmas,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,16180
38739,Mobile Suit Gundam UC Perfectibility,6.18,"Action, Mecha",Movie,Unknown,Unknown,PG - Children,9231
38740,Bai She: Yuan Qi,7.47,"Action, Adventure, Demons, Drama, Fantasy, Historical, Martial Arts, Romance",Movie,Unknown,Light Chaser Animation Studios,PG-13 - Teens 13 or older,7204
38741,Xue Ying Ling Zhu,7.22,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,Unknown,Mili Pictures,PG-13 - Teens 13 or older,8968
38742,Da Li Si Rizhi,6.72,"Action, Mystery, Comedy, Historical, Demons, Martial Arts",ONA,Unknown,Nice Boat Animation,PG-13 - Teens 13 or older,8154
38743,Korasho no Kaitei Wakuwaku Daibouken! Movie,Unknown,"Adventure, Kids, Fantasy",Movie,Unknown,TMS Entertainment,PG - Children,15328
38744,Hangyakusei Million Arthur PV,5.76,"Action, Adventure, Fantasy",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,9249
38745,Nora to Oujo to Noraneko Heart (Shin Anime),Unknown,"Comedy, Ecchi",Unknown,Unknown,Unknown,R+ - Mild Nudity,7962
38748,"""Tokyo""",4.74,Dementia,Movie,Unknown,Unknown,G - All Ages,12759
38749,Blade Runner: Black Lotus,Unknown,"Sci-Fi, Thriller",TV,Unknown,Sola Digital Arts,Unknown,5277
38752,Rise,Unknown,"Sci-Fi, Music",Music,Unknown,Unknown,G - All Ages,16731
38753,Araburu Kisetsu no Otome-domo yo.,7.5,"Comedy, Drama, Romance, School, Shounen",TV,Summer 2019,Lay-duce,PG-13 - Teens 13 or older,723
38756,2,4.58,Music,Music,Unknown,Unknown,G - All Ages,13031
38757,To Disappear,Unknown,"Dementia, Music",Music,Unknown,Unknown,G - All Ages,15700
38758,Cup of Smoke,Unknown,"Dementia, Music",Music,Unknown,Unknown,G - All Ages,15496
38759,Sewayaki Kitsune no Senko-san,7.36,"Slice of Life, Comedy, Supernatural, Romance",TV,Spring 2019,Doga Kobo,PG-13 - Teens 13 or older,628
38760,Tsuma Netori: Ikumi to Shizuka,6.05,Hentai,OVA,Unknown,ZIZ Entertainment (ZIZ),Rx - Hentai,8809
38762,Crack,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15857
38763,Synchro Noise,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15880
38764,Printer Rec Music,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15525
38765,Parallel,Unknown,"Game, Music",Music,Unknown,Unknown,G - All Ages,15804
38766,Roll,5.19,Cars,ONA,Unknown,Unknown,G - All Ages,14328
38767,Cinderella Girls Gekijou: Climax Season,6.47,"Slice of Life, Comedy",TV,Spring 2019,"Gathering, Lesprit",PG-13 - Teens 13 or older,7631
38768,Black Clover: Jump Festa 2018 Special,6.17,"Comedy, Fantasy, Shounen",Special,Unknown,Studio Pierrot,PG-13 - Teens 13 or older,3972
38769,Compiler: Music Clips in Trackdown,Unknown,Music,Music,Unknown,Unknown,R+ - Mild Nudity,14823
38770,Detective Conan Movie 23: The Fist of Blue Sapphire,7.82,"Action, Mystery, Comedy, Police, Drama, Shounen",Movie,Unknown,TMS Entertainment,PG-13 - Teens 13 or older,4091
38771,Wego Graphics,Unknown,Music,Special,Unknown,Unknown,G - All Ages,15509
38772,Maruman Loose Leaf,Unknown,Music,Special,Unknown,Unknown,G - All Ages,15688
38773,Buggy Map,5.02,Dementia,Special,Unknown,Unknown,G - All Ages,14975
38774,The North Face Japan CMs,Unknown,"Music, Slice of Life",Special,Unknown,Unknown,G - All Ages,14802
38775,Rune's Pharmacy: Tiarajima no Okusuriya-san,6.19,"Hentai, Fantasy",ONA,Unknown,SELFISH,Rx - Hentai,7980
38776,Manul no Yuube,Unknown,Slice of Life,TV,Fall 2018,Unknown,PG-13 - Teens 13 or older,14052
38777,Jujutsu Kaisen,6.95,Shounen,ONA,Unknown,Yokohama Animation Lab,G - All Ages,4283
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6.78,"Comedy, Romance, Ecchi, Shounen",TV,Spring 2019,SILVER LINK.,PG-13 - Teens 13 or older,922
38779,Kami-machi Sana-chan The Animation,6.66,Hentai,OVA,Unknown,Unknown,Rx - Hentai,7470
38781,Violence Voyager,Unknown,"Adventure, Comedy, Horror",Movie,Unknown,Unknown,R - 17+ (violence & profanity),12315
38783,Ikebukuro PR Anime,6.15,Fantasy,ONA,Unknown,Shaft,G - All Ages,9840
38784,Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,5.56,"Game, Music",Special,Unknown,Shaft,G - All Ages,7136
38785,Kensaku to Enjin no Happy Birthday,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,16421
38786,Kensaku to Enjin no Atarashii Tomodachi: Query Toujou!,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,16420
38787,Senryuu Shoujo,7.41,"Slice of Life, Comedy, School, Shounen",TV,Spring 2019,Connect,PG-13 - Teens 13 or older,1165
38788,Detective Conan: Amuro Secret Call,6.24,"Mystery, Comedy, Police",Special,Unknown,TMS Entertainment,PG-13 - Teens 13 or older,9469
38789,One Room Second Season Special,5.52,Ecchi,Special,Unknown,Zero-G,PG-13 - Teens 13 or older,6035
38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.59,"Action, Game, Sci-Fi, Adventure, Comedy, Fantasy",TV,Winter 2020,SILVER LINK.,PG-13 - Teens 13 or older,516
38793,Tensei shitara Slime Datta Ken OVA,7.46,"Fantasy, Shounen",OVA,Unknown,8bit,PG-13 - Teens 13 or older,1190
38794,Summer Rich feat. Hit­o­mi­toi,Unknown,Music,Music,Unknown,Unknown,PG-13 - Teens 13 or older,16482
38795,I Want Nothing,5.39,"Dementia, Music",Music,Unknown,Unknown,PG-13 - Teens 13 or older,15311
38796,B.O.Y.,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15678
38797,"Papa datte, Shitai",5.97,Shounen Ai,TV,Winter 2019,Magic Bus,R+ - Mild Nudity,3706
38798,Tsuma ga Kirei ni Natta Wake,6.37,Hentai,OVA,Unknown,Unknown,Rx - Hentai,7363
38799,Koukaku Kidoutai: SAC_2045,6.69,"Action, Military, Sci-Fi, Police, Mecha, Seinen",ONA,Unknown,"Production I.G, Sola Digital Arts",R - 17+ (violence & profanity),3243
38800,Race Eizou-hen,Unknown,"Music, Sports",Special,Unknown,Unknown,G - All Ages,15638
38803,Anima Yell! Ouen Douga,5.66,"Comedy, School",ONA,Unknown,Doga Kobo,PG-13 - Teens 13 or older,9308
38804,Kiratto Pri☆chan Season 2,7.06,"Music, Slice of Life, Comedy, Magic, Shoujo",TV,Spring 2019,Tatsunoko Production,PG - Children,9361
38805,Holiday Advent Calendar 2018,Unknown,Music,ONA,Unknown,Unknown,G - All Ages,15432
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,6.12,"Action, Adventure, Fantasy",Special,Unknown,White Fox,R - 17+ (violence & profanity),2675
38808,Ok? Alright!,5.32,Music,Music,Unknown,Unknown,G - All Ages,12247
38809,Black'n White Jammin' Cats,5.48,Music,Music,Unknown,Unknown,G - All Ages,12156
38810,Bleach: Gotei 13 Omake,6.45,"Action, Adventure",Special,Unknown,Unknown,PG-13 - Teens 13 or older,6047
38811,Copy,Unknown,Music,Music,Unknown,Unknown,G - All Ages,16220
38812,Botsuraku,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15590
38813,Asayake to Nettaigyo,5.46,Music,Music,Unknown,Unknown,G - All Ages,15141
38814,Nobunaga-sensei no Osanazuma,5.27,"Comedy, Ecchi, Harem, Romance, School",TV,Spring 2019,Seven,R+ - Mild Nudity,2089
38815,Aggressive Retsuko: We Wish You a Metal Christmas,7.28,"Slice of Life, Comedy",ONA,Unknown,Fanworks,PG-13 - Teens 13 or older,2729
38816,Hello World,7.61,"Sci-Fi, Drama, Romance",Movie,Unknown,Graphinica,PG-13 - Teens 13 or older,1358
38817,Takarasagashi no Natsuyasumi,6.27,Hentai,ONA,Unknown,Unknown,Rx - Hentai,11604
38818,Please! Marry Me!!,Unknown,"Action, Music",Music,Unknown,Unknown,PG - Children,15597
38819,Bad! Bad! Bad!,5.44,"Action, Cars, Music",Music,Unknown,Unknown,PG - Children,14124
38820,Chibi Godzilla,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,15794
38821,Wedding Park,Unknown,Romance,ONA,Unknown,Unknown,G - All Ages,14983
38824,Baby I Love You Daze,7.42,"Music, Romance",ONA,Unknown,Bones,G - All Ages,6248
38826,Tenki no Ko,8.41,"Slice of Life, Drama, Romance, Fantasy",Movie,Unknown,CoMix Wave Films,PG-13 - Teens 13 or older,259
38827,Yeastken.,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,15974
38828,Ketakuma no DVD,Unknown,Comedy,OVA,Unknown,Unknown,G - All Ages,16330
38830,"Hachi-nan tte, Sore wa Nai deshou!",6.19,"Action, Fantasy",TV,Spring 2020,"SynergySP, Shin-Ei Animation",PG-13 - Teens 13 or older,1147
38831,Yue ni Hitozuma wa Netorareta.,5.95,Hentai,OVA,Unknown,Unknown,Rx - Hentai,8240
38835,Umayon,6.08,"Slice of Life, Comedy, Sports",TV,Summer 2020,"W-Toon Studio, DMM.futureworks",PG-13 - Teens 13 or older,4674
38837,Puso Ni Comi,6.51,"Action, Game, Sci-Fi, Comedy, Parody, School",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,10551
38843,Shironeko Project: Zero Chronicle,5.3,"Action, Adventure, Magic, Fantasy",TV,Spring 2020,Project No.9,PG-13 - Teens 13 or older,2048
38847,Walls,Unknown,Dementia,Movie,Unknown,Unknown,G - All Ages,17029
38848,Kara no Tamago,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17108
38849,"Kaibutsu ga, Umareta Hi.",Unknown,Supernatural,Special,Unknown,Unknown,PG - Children,16103
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,7.56,"Action, Magic, Fantasy, Shoujo",Movie,Unknown,Toei Animation,G - All Ages,8655
38851,Virtual-san wa Miteiru,5.42,"Comedy, Music",TV,Winter 2019,Lide,PG-13 - Teens 13 or older,5798
38852,Kawaiku Naritai,6.55,Music,Music,Unknown,Unknown,G - All Ages,12536
38853,Ex-Arm,2.18,"Action, Sci-Fi, Ecchi, Seinen",TV,Winter 2021,Visual Flight,PG-13 - Teens 13 or older,2350
38854,Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,Unknown,"Music, Magic, Romance, School",Special,Unknown,Unknown,PG-13 - Teens 13 or older,11813
38855,Yuu Kiri,Unknown,Music,Music,Unknown,Calf Studio,G - All Ages,16187
38856,Muddy Water,Unknown,Music,Music,Unknown,Unknown,G - All Ages,16677
38857,Neko no Nyagh: Nya Misérables,Unknown,"Game, Kids",TV,Spring 2019,Unknown,G - All Ages,13496
38860,Bakumatsu: Crisis,5.7,"Action, Historical, Samurai",TV,Spring 2019,Studio Deen,PG-13 - Teens 13 or older,4929
38861,Hannyashingyou,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,16929
38862,Issunboushi (2007),Unknown,"Historical, Dementia",Movie,Unknown,Unknown,R+ - Mild Nudity,17073
38863,The Laughing Spider,Unknown,Dementia,Movie,Unknown,Unknown,R+ - Mild Nudity,16205
38864,Lion meets HachiClo,5.81,"Parody, Seinen, Slice of Life",Special,Unknown,Shaft,G - All Ages,7961
38865,Bitch Gakuen ga Seijun na Hazu ga Nai!!? The Animation,6.33,Hentai,OVA,Unknown,Unknown,Rx - Hentai,7937
38866,Seikatsu Shuukan The Animation,7.27,Hentai,OVA,Unknown,Seven,Rx - Hentai,4912
38867,Noise,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,16859
38868,Blow Up 2,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17152
38869,4.Eyes Re-Mix 2005,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,15428
38870,Madonna no Yuuwaku,Unknown,Dementia,Movie,Unknown,Unknown,R+ - Mild Nudity,17136
38871,Rainbow Scene,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17032
38872,Pussy,Unknown,Dementia,Movie,Unknown,Unknown,R+ - Mild Nudity,16046
38873,She,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17021
38874,Green Red,Unknown,Dementia,Movie,Unknown,Unknown,R+ - Mild Nudity,17070
38875,Jam Pot,Unknown,Dementia,Movie,Unknown,Unknown,R+ - Mild Nudity,17120
38876,U.F.O,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17057
38877,Get Back on the Hill,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,16984
38878,Sweet Touch of Love,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17095
38879,Ningen Moyou,Unknown,Dementia,Movie,Unknown,Unknown,Unknown,17155
38881,Jimoto ga Japan,Unknown,"Slice of Life, Comedy, Shounen",TV,Spring 2019,Oddjob,G - All Ages,9475
38882,Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Ouji-sama,Unknown,"Action, Comedy, Sports, Shounen",Movie,Unknown,"Keica, The Monk Studios",PG-13 - Teens 13 or older,7955
38883,Haikyuu!!: To the Top,8.39,"Comedy, Sports, Drama, School, Shounen",TV,Winter 2020,Production I.G,PG-13 - Teens 13 or older,276
38886,Krosna,Unknown,Music,Music,Unknown,Unknown,G - All Ages,16077
38887,Lost,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15537
38888,Deeper,Unknown,Music,Music,Unknown,Unknown,PG - Children,16073
38889,Kono Oto Tomare! 2nd Season,8.43,"Drama, Music, Romance, School, Shounen",TV,Fall 2019,Platinum Vision,PG-13 - Teens 13 or older,1628
38891,Sora no Method: Mou Hitotsu no Negai,7.13,"Slice of Life, Comedy, Fantasy, School",ONA,Unknown,Studio 3Hz,PG-13 - Teens 13 or older,7223
38893,Screw,Unknown,Dementia,Movie,Unknown,Unknown,G - All Ages,15249
38895,Double Decker! Doug & Kirill: Extra,7.18,"Action, Sci-Fi, Comedy, Police",Special,Unknown,Sunrise,R - 17+ (violence & profanity),6230
38896,Swap,Unknown,Music,Music,Unknown,Unknown,G - All Ages,16127
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,6.54,"Action, Game, Comedy, Magic",Movie,Unknown,SILVER LINK.,PG-13 - Teens 13 or older,4459
38898,Yume wo Misete,Unknown,Music,Music,Unknown,Unknown,G - All Ages,16120
38899,Nissin Men-nashi Donbei x Himote House,5.47,Comedy,ONA,Unknown,Unknown,G - All Ages,10448
38901,Days of Delight,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15624
38902,Prison Lab,Unknown,"Horror, Psychological",ONA,Unknown,Unknown,R - 17+ (violence & profanity),7840
38903,Moonrise,Unknown,"Sci-Fi, Space",Unknown,Unknown,Wit Studio,Unknown,10415
38905,Xmas Song,5.72,Music,Music,Unknown,Unknown,G - All Ages,15362
38906,Alice in Voodooland,5.7,"Music, Dementia, Horror, Fantasy",Music,Unknown,Unknown,R - 17+ (violence & profanity),11700
38907,Yasashii Akuma,Unknown,"Demons, Kids",ONA,Unknown,Kate Arrow,G - All Ages,15355
38909,Infinite Dendrogram,6.14,"Game, Fantasy",TV,Winter 2020,NAZ,PG-13 - Teens 13 or older,1277
38910,Monkey Gang Anarchy,Unknown,"Action, Fantasy",Unknown,Unknown,Unknown,Unknown,13231
38911,Zhi duoduo qihuan xingkong zhi lu,Unknown,"Space, Kids",ONA,Unknown,Unknown,PG - Children,16760
38913,Hyper Sweet Power,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15363
38914,Papa no March,Unknown,Music,Music,Unknown,Unknown,G - All Ages,16279
38915,Kyochuu Rettou,4.46,Horror,OVA,Unknown,Passione,R+ - Mild Nudity,4540
38916,Battle Spirits: Saga Brave,6.88,"Game, Military, Sci-Fi, Adventure, Demons",ONA,Unknown,Unknown,PG - Children,11252
38917,Tong Ling Fei,7.74,"Comedy, Historical, Drama, Romance",ONA,Unknown,Haoliners Animation League,PG-13 - Teens 13 or older,4052
38918,Shao Nian Ge Xing,6.89,"Action, Adventure, Mystery, Historical, Martial Arts",ONA,Unknown,CG Year,PG-13 - Teens 13 or older,10738
38919,Shan He She Ji Tu,Unknown,"Adventure, Comedy, Supernatural, Fantasy, School",ONA,Unknown,Unknown,PG-13 - Teens 13 or older,13916
38920,Kochouki: Wakaki Nobunaga,6.51,"Action, Historical, Drama, Samurai",TV,Summer 2019,Studio Deen,PG-13 - Teens 13 or older,3481
38921,Tsurune: Kazemai Koukou Kyuudoubu - Yabai,7.12,"Sports, Drama, School",Special,Unknown,Kyoto Animation,PG-13 - Teens 13 or older,4207
38922,Kimi ga Mita Sora wa,5.76,Music,Music,Unknown,Unknown,G - All Ages,14550
38923,Sinbi Apateu: Ghost Ball Bimil,6.48,"Action, Mystery, Kids",TV,Summer 2016,Unknown,G - All Ages,12343
38924,Nekopara,6.76,"Slice of Life, Comedy",TV,Winter 2020,Felix Film,PG-13 - Teens 13 or older,1293
38925,Kao Haru CMs,Unknown,Slice of Life,Special,Unknown,Unknown,G - All Ages,15559
38926,Koeda-chan,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,16842
38927,Koeda-chan Ohanashi,Unknown,Kids,ONA,Unknown,Unknown,G - All Ages,16958
38928,Koeda-chan CMs,Unknown,Kids,Special,Unknown,Unknown,G - All Ages,16981
38931,Green Co-Op CMs,Unknown,"Fantasy, Slice of Life",Special,Unknown,Unknown,G - All Ages,16220
38932,Oyako wa Tsudzuku yo,Unknown,Slice of Life,ONA,Unknown,Unknown,G - All Ages,15634
38933,Hirooka Asako,Unknown,Historical,Special,Unknown,Unknown,G - All Ages,15896
38934,Change Our Mirai!: Our 7 Lights,5.64,Music,Music,Unknown,Unknown,G - All Ages,11542
38935,Miru Tights,6.57,"Ecchi, School",ONA,Unknown,Yokohama Animation Lab,PG-13 - Teens 13 or older,1850
38936,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,7.11,"Fantasy, Mystery, Supernatural",Special,Unknown,TROYCA,PG-13 - Teens 13 or older,2483
38937,Persona 5 the Animation Recap,6.28,"Action, Supernatural, Fantasy",Special,Unknown,CloverWorks,R - 17+ (violence & profanity),7150
38938,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,7.44,"Comedy, Romance",Special,Unknown,CloverWorks,PG-13 - Teens 13 or older,2282
38939,Kakegurui Picture Drama,6.66,"Game, Comedy",Special,Unknown,MAPPA,R - 17+ (violence & profanity),3837
38940,Cop Craft,6.74,"Action, Fantasy, Magic, Police, Sci-Fi",TV,Summer 2019,Millepensee,R - 17+ (violence & profanity),1501
38954,"Okoshiyasu, Chitose-chan Recaps",5.79,"Slice of Life, Comedy, Josei",Special,Unknown,Gathering,G - All Ages,12562
38955,Humane,Unknown,"Dementia, Music",Music,Unknown,Unknown,G - All Ages,15190
38957,Shake-chan,5.74,Comedy,ONA,Unknown,Unknown,PG-13 - Teens 13 or older,11270
38958,Manga de Wakaru! Fate/Grand Order,7.73,Comedy,Special,Unknown,A-1 Pictures,PG-13 - Teens 13 or older,4637
38959,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,7.36,"Fantasy, Mystery, Supernatural",TV,Summer 2019,TROYCA,R - 17+ (violence & profanity),1316
38960,Roto Spread,5.78,Music,Music,Unknown,Unknown,G - All Ages,14658
38961,Takoyaki Story,4.85,"Music, Dementia",Music,Unknown,Unknown,R+ - Mild Nudity,13882
38963,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,7.14,"Comedy, Drama",Special,Unknown,A-1 Pictures,PG-13 - Teens 13 or older,3986
38964,Timeless,Unknown,Music,Music,Unknown,Unknown,G - All Ages,15422
38968,Love in Ruins feat. Sinéad Harnett,Unknown,Music,Music,Unknown,Unknown,PG - Children,16405
38969,Shake,Unknown,"Dementia, Music",Music,Unknown,Unknown,G - All Ages,16127
38970,Land,6.03,"Dementia, Music",Movie,Unknown,Unknown,G - All Ages,14413
38971,Nekomonogatari: Kuro Recap,6.89,Supernatural,Special,Unknown,Shaft,R - 17+ (violence & profanity),5446
38972,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,6.74,"Action, Adventure, Shounen",Special,Unknown,David Production,R - 17+ (violence & profanity),3350
38974,Bouen no March,6.07,Music,Music,Unknown,HOTZIPANG,G - All Ages,13266
38975,Sansha Mendan: Rensa Suru Chijoku Choukyou no Gakuen,6.55,"Hentai, School",OVA,Unknown,Unknown,Rx - Hentai,7837
38976,Uneasiness and Triangle,Unknown,"Music, Dementia",ONA,Unknown,Unknown,G - All Ages,14959
38977,On the Table,Unknown,"Music, Dementia",ONA,Unknown,Unknown,G - All Ages,14754
38980,I Like It,4.76,Music,Music,Unknown,Unknown,PG-13 - Teens 13 or older,12179
38981,"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!",5.5,"Action, Parody",Special,Unknown,Unknown,G - All Ages,9772
38982,Mobile Suit Gundam: Iron-Blooded Orphans - Urðr Hunt,Unknown,"Action, Sci-Fi, Space, Drama, Mecha",ONA,Unknown,Sunrise Beyond,R - 17+ (violence & profanity),5610
38985,Birthday Wonderland,6.52,"Adventure, Fantasy",Movie,Unknown,Signal.MD,PG-13 - Teens 13 or older,4432
38986,Kimi ga Inakucha!,6.27,Music,Music,Unknown,SANZIGEN,G - All Ages,12116
38987,True Tears Recap,5.94,Drama,Special,Unknown,P.A. Works,PG-13 - Teens 13 or older,11058
38990,Chuan Shu Zijiu Zhinan,7.83,"Historical, Demons, Supernatural, Drama",ONA,Unknown,Djinn Power,R - 17+ (violence & profanity),5893
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,7.35,"Comedy, Romance",ONA,Unknown,Zero-G,PG-13 - Teens 13 or older,877
38993,Karakai Jouzu no Takagi-san 2,8.15,"Slice of Life, Comedy, Romance, School, Shounen",TV,Summer 2019,Shin-Ei Animation,PG-13 - Teens 13 or older,825
38994,Toriko no Shizuku: Natsu no Gouka Kyakusen de Kegasareru Otome-tachi,6.05,Hentai,OVA,Unknown,Gold Bear,Rx - Hentai,8428
38995,Hinagiku Virgin Lost Club e Youkoso,6.8,Hentai,OVA,Unknown,Unknown,Rx - Hentai,6545
38997,Boku wa Mou Inai,5.77,Music,Music,Unknown,Unknown,G - All Ages,14764
38998,Virtual-san wa Miteiru Specials,Unknown,"Music, Comedy",Special,Unknown,Unknown,Unknown,11181
38999,Watashi ni Tenshi ga Maiorita! Special,7.3,"Comedy, Shoujo Ai, Slice of Life",Special,Unknown,Doga Kobo,PG-13 - Teens 13 or older,3596
39000,Color Cycling,5.39,Dementia,ONA,Unknown,Unknown,G - All Ages,13832
39001,Light Speed Days,5.33,Music,Music,Unknown,Unknown,G - All Ages,12441
39002,Sore Ike! Anpanman: Kirameke! Ice no Kuni no Vanilla-hime,Unknown,"Comedy, Kids, Fantasy",Movie,Unknown,Unknown,PG - Children,15484
39003,Kyou mo Tsuno ga Aru,Unknown,Comedy,TV,Winter 2019,MMDGP,G - All Ages,12721
39007,Kawauso Labo,Unknown,Comedy,TV,Winter 2019,Kachidoki Studio,G - All Ages,11409
